Lyric,label
"받아쓰길 잘하는 게
더 이상 자랑이 아니게 되고
키는 한참 더 자랐는데
자랑할 일은 사라져가네
차를 타고 달릴 때면
날 따라오던 별들도
이젠 빛나질 않고
키는 한참 자랐는데
왜 하늘은 점점 높게만 느껴지는지
사람들은 날 어른이라 하는데
나 아닌 것들만 점점 더 늘어가
모두들 날 보고 다 컸다 하는데
왜 나는 자꾸 작아져만 가는지
사진 속 웃고 있는 아인
지금 어디에 있는 걸까
어른이 된다는 건 이렇게
슬퍼도 웃어야 하는 걸까
크면 다 알게 된단 말을
아직까지도 잘 모르겠어
참고 또 참으며 하루를 사는 게
다들 말하는 어른이 된다는 걸까
사는 게 다 그런 거지 뭐
알 것도 같은데 남은 내일이 많아
그 많던 별들은 지금
어디에 있을까 너도 어른이 된 걸까
사람들은 날 어른이라 하는데
나 아닌 것들만 점점 더 늘어가
모두들 날 보고 다 컸다 하는데
왜 나는 자꾸 작아져만 가는지
사진 속 웃고 있는 아인
지금 어디에 있는 걸까
어른이 된다는 건 이렇게
슬퍼도 웃어야 하는 걸까
크면 다 알게 된단 말을
아직까지도 잘 모르겠어
참고 또 참으며 하루를 사는 게
다들 말하는 어른이 된다는 걸까
사진 속 웃고 있는 아인
지금 어디에 있는 걸까
어른이 된다는 건 이렇게
슬퍼도 웃어야 하는 걸까
거울에 비친 내 모습은
내가 알았던 나인 걸까
할 수 있는 말이 줄어드는 게
다들 말하는 어른이 된다는 걸까",2
"난 아직도 잘 모르죠
인생이 어떤 건지 어딜 향해 가는지
혹 가고 싶은 곳을 알고는 있는 건지
난 그래도 알고 있죠
아픈 게 어떤 건지 어떨 때 편안한지
날 안아 준 그 품이 얼마나 따뜻한지
애써 말하지 않아도 되는 것
배우지 않아도
이미 다 알고 있는 것들
그걸론 모자란 거라면
이제 누가 내게 가르쳐 주나요
그 누구도 알 수 없는
그런 게 인생일지 몰라도
어쩌면 우는 것도
웃는 것도 왠지
별 다를 것 같지 않아요
너무 많은 걸 생각하지 않기
때로는 슬퍼도
좀 안 그런 척 웃어 보기
대단치도 않은 일들이
가끔은 나에게 더 큰 힘을 주죠
난 아직도 아이처럼
세상을 모르는지 몰라도
어쩌면 우는 것도
웃는 것도 왠지
별 다를 것 같지 않아요
더 먼 곳을 바라보기
스스롤 조금 더 믿어주기
나도 모르는 동안
이만큼 와 있는 날 기꺼이
칭찬해주기
그 누구도 알 수 없는
그런 게 인생일지 몰라도
어쩌면 우는 것도
웃는 것도 왠지
별 다를 것 같지 않아요
난 아직도 아이처럼
세상을 모르는지 몰라도
어쩌면 언제까지
이렇게만 살아 갈 수 있다면은 좋겠죠",2
"누구나 손가락질 받을 때면
가슴 한 켠이 뜨거워지는 걸 느끼죠
I believe I believe I believe
It's alright
그댄 따뜻한 그 말 한마디가
필요했다는 걸 알아요
강한 척 밀어내도
어디로 가는지 무거운 발걸음이
많이 지쳐 보여요
언제나 기다릴게요
편히 쉴 수 있도록
집으로 가는 길
매일 걷던 그 길을
헤매다 길을 잃은 아이처럼
방황의 끝에 서 있죠
Oh 힘들어도 꿈을 잃지 말아요
세상의 모든 게 그댈 속일지라도
더 이상 슬퍼 말아요
이젠 웃어요
변명이란 이불 덮어줘
그렇지 않으면 내가 너무 추워
우스워 보이기 싫어서
핑계를 베고 누워
언제나 불안 속에 살아 뜨거워
그래서 내게 보내나 봐 차가운 시선
이 세상 어디도 날 위한 곳은 없어
도망치듯 집으로 두 발을 움직여
Stop해 고인 눈물 그만 닦고 일어서
주저앉아 나만 왜 나만 왜
징징대 봤자야 쉿 하고 일어서
웃겨 나도 못 보면서 남의 눈치 보네
해 보기도 전에 지레 포기하지
따뜻함에 안주하기엔
세상이란 술은 독해
언제부터였는지 힘없는 뒷모습엔
상처만 남았네요
언제나 열어 둘게요
편히 쉴 수 있도록
집으로 가는 길
매일 걷던 그 길을
헤매다 길을 잃은 아이처럼
방황의 끝에 서 있죠
Oh 힘들어도 꿈을 잃지 말아요
세상의 모든 게 그댈 속일지라도
더 이상 슬퍼 말아요
혹시 길을 걷다 발목을 다쳐도
주저앉아 포기하진 말아요
많이 힘들지 괴롭지
매일이 혼자인 것처럼 외롭지
But don't give up on me now
이젠 나와 힘든 길을 같이 걷자
Oh no way
집으로 가는 길
매일 걷던 길
헤매다 길을 잃은 아이처럼
방황의 끝에 서 있죠
Oh 힘들어도 끈은 놓지 말아요
세상의 모든 게 그댈 속일지라도
더 이상 슬퍼 말아요
이젠 웃어요",2
"요즘 따라 느리게 가는 시간
얼마 지나지 않은 날도
벌써 추억이라 불러
너와 걸었던 길을 걸으며 느낀 허전함
보고 있어도 보고 싶다는 더 이상
역설이 아닌 게 아이러니하네
더 없이 아껴줘도 모자랄 판에
더 이상 낯 가리긴 싫어
그리운 얼굴 잊고 싶지 않아
너와 나 서로 마주 보며
행복하게 웃고 싶어
기나긴 갈증 끝엔
단비가 내려와
단비가 내려와
오늘은 내일의 어제니까
모두 다 괜찮아질 테니까
아 기다리고 기다리던
단비가 내려와
Make it rain
Let it rain
메마른 가슴을 열고
쏟아질 행복에 적셔
내일은 내일은 꼭 내일은
단비가 내려와
숙인 고갤 들어줘
숨지 말고 보여줘
준비 안 된 그 모습도 괜찮아
Make a world 너와 내가 함께하는 순간
시너지가 터져 매일 매일
불안함은 던져놔도 돼
내일 뜰 태양이 옆에 있어
구름이 걷히면서
결국엔 바람대로
Happy ending is mine
더 이상 낯 가리긴 싫어
그리운 얼굴 잊고 싶지 않아
너와 나 서로 마주 보며
행복하게 웃고 싶어
기나긴 갈증 끝엔
단비가 내려와
단비가 내려와
오늘은 내일의 어제니까
모두 다 괜찮아질 테니까
아 기다리고 기다리던
단비가 내려와
한 방울 두 방울 셀 수도 없이
구름 한 점도 널 가리지 않게
그 미소가 보일 때 비로소
선명해지는 빛
Make it rain
Let it rain
메마른 가슴을 열고
쏟아질 행복에 적셔
내일은 내일은 꼭 내일은
보고싶어
You you you you
내 품에 안고 싶어
You you you you
오늘은 내일의 어제니까
모두 다 괜찮아질 테니까
아 기다리고 기다리던
단비가 내려와",2
"차갑게 불어오는 계절의
한숨이 차오른 하루 끝에
깊어진 밤공기가 또다시
습관처럼 나를 적셔온다
너의 곁에서 잠이 들고
같은 밤들을 지새우던 지난
밤이 그리워
그렇게 멍하니 너를 찾다
오늘도 네 생각에 난 결국
잠이 오질 않아
누군갈 사랑하고 누군간 아파하는
기나긴 밤이지만
너만은 누구보다 그 어떤 하루보다
평온한 밤이기를
너의 밤은 아프지 않길
너의 밤은 아프지 않길
아프지 않기를
밤새 너와의 통화들로
너의 온기가 가득했던 지난
밤이 그리워
그렇게 멍하니 너를 찾다
오늘도 네 생각에 난 결국
잠이 오질 않아
누군갈 사랑하고 누군간 아파하는
기나긴 밤이지만
너만은 누구보다 그 어떤 하루보다
평온한 밤이기를
괜스레 오늘따라 울컥한 내가
괜찮은 게 괜찮지 않아
너와는 잘만 가던 이 시간이
점점 더뎌져만 가는 걸
또다시 사랑하고 또다시 아파하는
기나긴 밤이지만
너만은 누구보다 그 어떤 하루보다
평온한 밤이기를
너의 밤은 아프지 않길
너의 밤은 아프지 않길
아프지 않기를",2
"숨소리만 들어도 난 느낄 수 있어
네 어깨의 작은 뒤척임까지도
밤새 얼룩진 베개맡에 앉아서
가만히 너의 머릴 쓸어주고 싶어
내게만 말해봐
마음속 가득한 걱정들
Baby talk to me
혼자서 울지 말고
너의 아픔도 나눠 가질게
잘자요 아무런 걱정 말고
잘자요 나의 그대
그럴 땐 날 불러
왠지 잠이 안 올 때 한숨이 날 때
조그만 인형처럼 말없이 기대어
그 누구에게도 아직 한 번도
다 보여준 적 없었던
네 맘의 뒷면까지 어루만져 줄게
내게만 말해봐
서랍 속 깊숙한 비밀들
Baby talk to me
혼자서 울지 말고
너의 아픔도 나눠 가질게
잘자요 아무런 걱정 말고
잘자요 나의 그대
Baby talk to me
숨기려 하지 말고
너의 그늘도 감싸 안을게
잘자요 살며시 내게 안겨
잘자요 나의 그대
Good night my love
잘자요 아무런 걱정 말고
잘자요 나의 그대
Have a good night
숨소리만 들어도 난 느낄 수 있어
네 어깨의 작은 뒤척임까지도
밤새 얼룩진 베개맡에 앉아서
가만히 너의 머릴 쓸어주고 싶어",2
"I’m losing my way
나만 이런 건지
아닐 거라고 생각했죠
그런 줄 알고 있던 거죠
Maybe I’m afraid
눈물에 젖은 밤들도
이제는 셀 수 없을 만큼 오래된 거죠
Hold me now
Hold me tight
희미해지는 마음과
아파했던 기억들도
잠시만 내려놓고 서 서
So open up your eyes and see
수없이 많은 아픔이
우리의 눈을 가려도
잠깐이죠 늦지 않죠
So open up your eyes and see
Don't be afraid to walk alone
아주 잠시만
흘러가도 좋다고
Like we never fall apart
I don’t wanna blame
맺히는 기억들이 날
자꾸 놓아주지 않았던 날도
있었지
Hold me now
Hold me tight
희미해지는 마음과
아파했던 기억들도
잠시만 내려놓고 서 서
So open up your eyes and see
수없이 많은 아픔이
우리의 눈을 가려도
잠깐이지 늦지 않아
So open up your eyes and see
Don't be afraid to walk alone
아주 잠시만
흘러가도 좋다고
Like we never fall apart
So open up your eyes and see
수없이 많은 아픔이
우리의 눈을 가려도
잠깐이지 늦지 않아
So open up your eyes and see
Don't be afraid to walk alone
나란히 서 서
걸어갈 나의 노래
Like we never fall apart",2
"그러나 시간이 지나도
아물지 않는 일들이 있지
내가 날 온전히 사랑하지 못해서
맘이 가난한 밤이야

거울 속에 마주친 얼굴이 어색해서
습관처럼 조용히 눈을 감아
밤이 되면 서둘러 내일로 가고 싶어
수많은 소원 아래 매일 다른 꿈을 꾸던

아이는 그렇게 오랜 시간
겨우 내가 되려고 아팠던 걸까
쌓이는 하루만큼 더 멀어져
우리는 화해할 수 없을 것 같아
나아지지 않을 것 같아

어린 날 내 맘엔 영원히
가물지 않는 바다가 있었지
이제는 흔적만이 남아 희미한 그곳엔

설렘으로 차오르던 나의 숨소리와
머리 위로 선선히 부는 바람
파도가 되어 어디로든 달려가고 싶어
작은 두려움 아래 천천히 두 눈을 뜨면

세상은 그렇게 모든 순간
내게로 와 눈부신 선물이 되고
숱하게 의심하던 나는 그제야
나에게 대답할 수 있을 것 같아

선 너머에 기억이
나를 부르고 있어
아주 오랜 시간 동안
잊고 있던 목소리에

물결을 거슬러 나 돌아가
내 안의 바다가 태어난 곳으로

휩쓸려 길을 잃어도 자유로와
더이상 날 가두는 어둠에 눈 감지 않아
두 번 다시 날 모른 척 하지 않아

그럼에도 여전히 가끔은
삶에게 지는 날들도 있겠지
또다시 헤매일지라도 돌아오는 길을 알아",2
"누가 이해할까요 걱정하긴 하나요
난 알고 있어
너의 잃어버린 미소 울지 마
나락에 서 있죠 난
솔직히 무서운 걸
I wish
I find a better life
Will be alright
어둠이 앞을 가릴 때
너 자신을 잃어버릴 때
세상에 혼자라 느껴질 때
Everything’s gonna be alright
어른이 되어간다는 게
이리도 추운 건가요
등불에 의지하기엔
시린 곳이 너무나 많죠
Don’t forget it 시간 지나
넌 웃고 있을 거야
Love myself
날 가두던 그 마음 한 켠의 속 사이로
흘러가 행복한 순간들을
누가 뭐라 할 수도 없죠
소중한 사람
온 세상에 따뜻한 나란 걸 알려줘
나락에서 본 세상 너머 보았죠
Delight
I wish
I find a better life
Will be alright
나도 그런 적 있었단다
방황이란 차가운 바람
파고들 때 필요했던 사람
하나 없다고 느껴질 때 무거웠던 그 맘
아냐 사실 난 필요했던 거야 말할 용기가
칠흑 같던 머리 안은 새하얀 백지장
다시 차례대로 그려가면 돼
I know I can what I wanna be
날 가두던 그 마음 한 켠의 속 사이로
흘러가 행복한 순간들을
누가 뭐라 할 수도 없죠
소중한 사람
온 세상에 따뜻한 나란 걸 알려줘
나락에서 본 세상 너머 보았죠
Delight
I wish
I find a better life
Will be alright
어둠이 앞을 가릴 때
저 앞에 빛이 보이네
나 자신을 잃어버릴 때
사실 난 알고 있죠
혼자라고 느껴질 때
너는 혼자가 아니야
You wish
You find a better life
누가 뭐라 할 수도 없죠
소중한 사람
온 세상에 따뜻한 나란 걸 알려줘
나락에서 본 세상 너머 보았죠
Delight
I wish
I find a better life
Will be alright
Will be alright",2
"벌써 어른이 됐나 봐
이다음에 커서 뭐가 될까
고민했는데
아직도 내 가슴속에
숨 쉬고 있는 작은 파랑새
무덤덤한 표정으로
아픔을 이겨내는구나
참 많이도 고생했구나
어느새 우리는 커서
둥지를 날아가지
새하얀 구름을 벗 삼아
가끔은 그리울 때가
지나간 시간 못 돌려도
그때 그림자처럼 자그마한 목소리로
소년이여 겁내지 말아요
가랑비에 어둠이 스며들고
속절없이 모든 게 무너져도
그때 시절처럼 아주 강한 목소리로
소년이여 겁내지 말아요
시간이 많이 흘러서
할아버지가 된 후에도 그리워할까
아직도 내 가슴속에
숨 쉬고 있는 작은 파랑새
소년이여 안녕",2
"끝도 없이 걸어왔어
저 멀리 웃고 있는 빛을 따라서
캄캄한 어둠 속에서
나와 나도 밝게 웃고 싶어서
항상 내 총구는 위를 향해
나보다 더 큰 놈을 쏘기 위해
이 무대 위를 활주로 삼아
도약하며 화려한 비행
타고 난 거 없이 꾸준함을 내 무기로
벼는 익을수록 고개를 더 숙이고
성장해 어릴 적 방문 앞에
펜으로 그어놓은 검은 선 그 위로
넘어지고 부딪혀 상처가 나고
가슴이 구멍 나도
우리에게 눈물은 필요 없어
수백 번 쓰러져도
일어나 we'll go up
걱정은 저 하늘 위로 던져 blow up
네겐 우리가 있잖아 get up
서로 손을 잡고 위로 들어
hands up 우린
다 이겨낼거야
Yeah we'll go up uh uh uh up
uh uh uh up uh uh uh up
Let's go up to the sky we'll go up
Yeah we'll go up uh uh uh up
uh uh uh up uh uh uh up
Yeah we'll go up
꿈꾸지만 잠 자지 않아
성공을 담보로 청춘을 팔아
신발 안에 유리조각
걸음마다 붉은 도장 찍어 right
우정을 반으로 찢어도
정은 남아 기어코
밟고 오르면서도 밀어줘
110개의 손가락 끼고 위로 go up
겁도 없이 올라왔어
저 위에 반짝이는 별을 쫓아서
어두운 밤하늘에 별처럼 나도
반짝이고 싶어서
난 좁은 계단 위에 올라
한 걸음 한걸음이 휘청거리고
무거워진다 해도 우리에게
다른 길 따윈 없어
수백 번 쓰러져도
일어나 we'll go up
걱정은 저 하늘 위로 던져 blow up
네겐 우리가 있잖아 get up
서로 손을 잡고 위로 들어 hands
up 우린
다 이겨낼거야
Yeah we'll go up uh uh uh up
uh uh uh up uh uh uh up
Yeah we'll go up uh uh uh up
uh uh uh up uh uh uh up
Yeah we'll go up
우리 인생은 드라마 지금 순간이
high light
해피엔딩을 바라며 카메라
위로 올라
결국은 똑같아 중요한 건 너와 나
잃은 것도 이룬 것도 없어
다 함께 올라
걱정은 저 하늘 위로 던져 blow up
네겐 우리가 있잖아 get up
서로 손을 잡고 위로 들어
hands up 우린 다 이겨낼 거야
Yeah we'll go up
uh uh uh up
uh uh uh up uh uh uh up
Yeah we'll go up
uh uh uh up
uh uh uh up uh uh uh up
Yeah we'll go up",2
"너무 일찍 커버린 우리는
쉽게 금이 가는 마음을 가졌죠
희생 같은 치사한 단어를
당연하단 듯이 안고 살아가죠
무얼 위한 나인 건지
알지도 못하고
부디 행복하자며 쓴웃음처럼 말해요
깊은 밤을 오늘도 어김없이
맞이하는 그대 마음에
이불 덮어줄게요
깊은 밤에 울음을 삼켜내는
상처 많은 그대 삶을
모른 척해줄게요
Oh ohoh oh ohoh oh um
아무도 모르는 내 아픔은
아무것도 아닌 게 돼
다들 그렇게 사나 봐
가슴에 멍한 두 개쯤은
아무렇지 않단 표정 지은 채
어디서부터가 어른이고
그다음은 무엇인지
쓸만하고 따뜻한 위로를
모아놓아도 추워진 집
그래 다 지나면 그지 같은
순간들도 추억이면 추억이지
모를 일이겠지
오늘 내가 뱉은 말이
내일은 유언일지
무얼 위한 나인 건지
알지도 못하고
부디 행복하자며 쓴웃음처럼 말해요
깊은 밤을 오늘도 어김없이
맞이하는 그대 마음에
이불 덮어줄게요
깊은 밤에 울음을 삼켜내는
상처 많은 그대 삶을
모른 척해줄게요
한 번도 안아본 적 없는
나를 꼭 끌어안고서
오늘 밤만은 안심해도 된다며
스스로에게 위로를 건네요
깊은 밤을 오늘도 어김없이
맞이하는 그대 마음에
이불 덮어줄게요
깊은 밤에 울음을 삼켜내는
상처 많은 그대 삶을
모른 척해줄게요
그러니 울어도 돼요",2
"지친 하루가 지나고
어둠이 내린 길 위에
달빛에 몸을 기대어
쓸쓸히 홀로 걷는 길
너무 지쳤다고 말해도 될까
자그마한 위로가 필요한 밤
귓가에 들리는 아름다운 말
혼자가 아니야 곁에 있을게
천천히 가도 돼 느린 게 아냐
지쳐 쓰러지면 일으켜줄게
어제와 같은 하루가
무겁게 나를 누를 때
너무 힘들다고 말해도 될까
자그마한 위로가 필요한 밤
귓가에 들리는 아름다운 말
혼자가 아니야 곁에 있을게
천천히 가도 돼 느린 게 아냐
지쳐 쓰러지면 일으켜줄게
얼어버린 바다 위에
철없는 항해 아닐까
그게 아니라고 얘기해줘요
잘하고 있다고 위로해줘요
귓가에 울리는 아름다운 말
혼자가 아니야 곁에 있을게
천천히 가도 돼 느린 게 아냐
지쳐 쓰러지면 일으켜줄게
달빛에 몸을 기대어
쓸쓸히 홀로 걷는 길",2
"(Whoo Whoo Whoo Whoo)
(Whoo Whoo Whoo Whoo)
매일 밤 채우는 기도들과
기약 없이 흐르는 우리 시간들
찢겨진 상처가 아물 때까지 너의 마음은
흉터 하나 없이 괜찮아질까 (Yeah Yeah)

(Whoo Whoo Whoo Whoo)
하늘 아래 두 팔 벌려
(Whoo Whoo Whoo Whoo)
거친 파도 위를 넘어
(Whoo Whoo Whoo Whoo)
희미해진 그날 위로
(Whoo Whoo Whoo Whoo)
작은 빛을 따라 걸어

갈망하던 저녁도 두려움이 남고
슬피 울던 새들도 멀리 날아갔어
휩쓸고 지나가버린 폭풍처럼
너 역시 무너져 부서졌을까 (Yeah Yeah)

(Whoo Whoo Whoo Whoo)
하늘 아래 두 팔 벌려
(Whoo Whoo Whoo Whoo)
거친 파도 위를 넘어
(Whoo Whoo Whoo Whoo)
희미해진 그날 위로
(Whoo Whoo Whoo Whoo)
작은 빛을 따라 걸어

세상은 매일이 매일이 매일이 매일이 위험해
또 난 왜 이리 왜 이리 왜 이리 왜 이리 허전해

더 나은 내가 될 수 있게
언제라도 불을 켜도 돼
내일의 지친 내가 쉴 수 있게
하루 끝에 끝없이 나를 위로해

(Whoo Whoo Whoo Whoo)
하늘 아래 두 팔 벌려
(Whoo Whoo Whoo Whoo)
거친 파도 위를 넘어
(Whoo Whoo Whoo Whoo)
희미해진 그날 위로
(Whoo Whoo Whoo Whoo)
작은 빛을 따라 걸어

세상은 매일이 매일이 매일이 매일이 위험해
또 난 왜 이리 왜 이리 왜 이리 왜 이리 허전해
더 나은 내가 될 수 있게
언제라도 불을 켜도 돼
내일의 지친 내가 쉴 수 있게
하루 끝에 끝없이 나를 위로해
(Whoo Whoo Whoo Whoo)
(Whoo Whoo Whoo Whoo)",2
"어디쯤 나아온 걸까
좌표 없는 허공 속을 헤매는 듯해
아득한 꿈일 뿐일까
현실보단 환상에 훨씬 가까운 채
시야를 가리던 먹구름이 걷힐 때
쏟아지는 빛에
아찔한 높이의 열기를 실감해
저 멀리 태양이 나를 환히 비추면
이 긴 비행 속의 의밀
다시 선명히 깨달아
단 한 번 쉴 새 없는 내 날갯짓에
날 에워싼 바람이 작게 흔들릴 때
지구 반대편에 닿아
폭풍이 되지 않아도
조금 더 날아오를 수만 있다면
I just fly
저 아름다운 빛을 향해
더 높이 올라 fly high
늘 그려왔던 꿈을 향해
더 날갤 펼쳐 butterfly
한계와 마주하며 fly up
날 돌아보니 so high here
하염없이 달리니
저 끝에는 빛들이
기다리고 있어 꿈꿔오던
일들이 펼쳐져 내 눈앞에서
꿈의 아름다움 속에서
다시 발견한 나
한계에 닿아도 난 늘 멈추진 않을래
멈춘 두 발밑은
아찔한 높이의 추락이기에
바람이 더 이상 밀어주지 않아도
더는 떠밀리지 않고
난 내 방향대로 날아
조금 더 강해진 나의 날갯짓에
I’ll fly away yeah
날 에워싼 바람이 크게 흔들릴 때
지구 반대편에 닿아
역풍이 되어 온대도
조금 더 날아오를 수만 있다면
I just fly
저 아름다운 빛을 향해
더 높이 올라 fly high
늘 그려왔던 꿈을 향해
더 날갤 펼쳐 butterfly
날 이끈 저 태양이
오히려 날 태우고 삼킨대도
그보다 더 뜨거워진 심장으로
태양 속을 향해 가 fly
저 아름다운 빛을 향해
더 높이 올라 fly high
늘 그려왔던 꿈을 향해
더 날갤 펼쳐 butterfly
저 아름다운 빛을 향해
더 높이 올라 fly high
늘 그려왔던 꿈을 향해
더 날갤 펼쳐 butterfly
I just fly",2
"내 어깨에 기대
눈을 감아도 돼
햇살은 네 눈썹에
내려앉았고 Yeah
깊은 잠이 들어도
낯선 공기가 날 깨워
우린 다음 역에서
드디어 보게 될 거야
만나게 될 거야

꿈에서처럼 그림 같아
가장 아름다운 세상은

My love is like water
네 아픈 곳을 채우는
패인 상처들을 감싸고
꼭 안아줘
널 다시 일어나게 해

I need you to hold me
정해져있어 우린
서로 더 채워주고 토닥여
널 낫게 해
Like water water

날 살아있게 해 Yeah
너라는 의미 I know
And I just wanna thank you for
believing in me

부서지는 듯 몰아쳐도
파돈 어느새 바다의 품으로
이 길의 끝이란 운명처럼
모두 네게 흐르고 있어

I want you to love me
네 아픔 나도 느껴져
푹 패인 상처들을 감싸고
안아줄게
널 다시 일어나게 해

I need you to hold me
정해져있어 우린
서로 더 채워주고 토닥여
널 낫게 해
Always like water

넌 나를 비추네
Like you’re water to me
네가 눈 뜰 때쯤엔
다 괜찮을 거야",2
"괜찮지 않지만
말만 돌리다
불편해진 나의 기분은
돌아오질 않아
그래 또 난
발걸음을 뗐지만
다시 돌아가
불편해진 너의 모습은
불안하게 하잖아
다시 또 날
그래 아냐 이제는
괜찮아질 거라고
거울 앞에
서서 나는
억지로라도
미소를 띠어봐도
괜찮다고
말해봐도
결국에 나는
아닌 걸 알고 있어
괜찮지 않지만
괜히 일어나
찌뿌둥해진 나의 몸은
좋아지진 않아
넌 알잖아
그래 맞아 아직도
난 괜찮지가 않아
거울 앞에
서서 나는
억지로라도
미소를 띠어봐도
괜찮다고
말해봐도
결국에 나는
아닌 걸 알고 있어
예쁜 글이 적힌
책을 읽어도
나름 감동적인
영화를 찾아봐도
아무 의미가 없어
이제 나에게
그냥 이 우울함이
사라지길 바랄 뿐이야
밖을 나가
누군가를 만나도
나의 속 얘기를
다 끄집어 내 봐도
결국 더
답답해져 갈 뿐이야
괜찮아지지 않아
거울 앞에
서서 나는
억지로라도
미소를 띠어봐도
괜찮다고
말해봐도
결국에 나는
아닌 걸 알고 있어
거울 앞에
서서 나는
억지로라도
미소를 띠어봐도
괜찮다고
말해봐도
결국에 나는
아닌 걸 알고 있어",2
"처음은 좀 어색했어
셀프로 따라온 물은
너무 차가웠어
하지만 어느덧 나는
혼자서 밥을 먹는 게
더 익숙해졌어
아무거나 고르면 돼
혼자 먹는 게 이제는 더 편해
된장찌개 1인분 주세요
남들 시선 신경 쓰지 마요
2인분도 좋아요
남은 건 포장하세요
그대가 하루 종일 고생한 만큼
맛있게 먹어요
빠빠라빠라빠라빠빱
혼 빠빠라빠라빠라빠빱
내가 혼자 먹는 게
뭐가 뭐가 어떤데
하나도 안 이상해
내가 혼자 먹는다는데
날 왜 쳐다보는데
어디가 이상한데
it's delicious 맛있기만 하네
배도 부른 것 같은데
it's not weird 맛있기만 한데
날 보는 이유 좀 알려줘
너희와 다를 게 없어
아무거나 고르면 돼
혼자 먹는 게 이제는 더 편해
눈치보지 않고
먹고 싶은 것만 먹으면 돼
된장찌개 1인분 주세요
남들 시선 신경 쓰지 마요
2인분도 좋아요
남은 건 포장하세요
그대가 하루 종일 고생한 만큼
맛있게 먹어요
이게 뭐지
이건 내가 주문한 게 아닌데
잘못 나온 것 같아
자기 자식 생각에
안쓰러워 보였다고
내가 혼자 밥 먹는 게
안쓰러워 보인다면
no I’m fine but Thank u
된장찌개 1인분 주세요
남들 시선 신경 쓰지 마요
2인분도 좋아요
남은 건 포장하세요
그대가 하루 종일 고생한 만큼
맛있게 먹어요
빠빠라빠라빠라빠빱
혼자 밥 먹어도 괜찮아
혼 빠빠라빠라빠라빠빱
혼자 밥 먹는 게 더 좋아
빠빠라빠라빠라빠빱
혼자 밥 먹어도 괜찮아
혼 빠빠라빠라빠라빠빱
혼자 밥 먹는 게 더 좋아",2
"Walking along street
이미 발을 들인 이 길 위에
No wind no light no one
어둠 밖에 없어 보여
언젠가는
날 기다리고 있을 그 무언갈 찾아서
어디엔가
꼭 기다려온 그 끝에서
두 손을 내밀게
I will never stop until the end
내가 바라던
그 이야기를 찾아가려 해
I will never stop and wait here
내가 바랬던
그 이유들을 향해 걸어가
I will never stop until the end
내가 바라던
그 이야기를 찾아가려 해
I will never stop and wait here
내가 바랬던
그 이유들을 향해 걸어가
I will never stop until the end
내가 바라던
그 이야기를 찾아가려 해
I will never stop and wait here
내가 바랬던
그 이유들을 향해 걸어가",2
"중요한 걸 잊은 느낌
다가오는 불안함에
더 이상은 걷지 못해
왜 이러지 나 모르겠어

예전 같지 않은 눈빛
빛을 잃은듯한 Future
이건 뭐지
흠 에라 몰라

놀러 가자 저 멀리
나를 찾아 떠나자
길을 잃어버려도 좋아
그게 옳을 테니까

멀리 찾아 떠나자
나를 잡지 못하게
힘을 내 สู้ๆนะ
加油. cheer up baby
¡Ánimo! 頑張って。
더 이상 I cannot go on

Warning! Warning! Warning!

날아가자 높이
많은 걸 볼수록 확실할 테니
멀리 놓을수록 가벼워져 갈 테니까

Warning! 가보자
모든 건 너도 나도 처음일 테니까
Warning! 해보자
아니면 다시 돌아오지 까짓 거 뭐

Now every time I close my eyes
떠올라 수만 가지 things
어린 시절에 그린
나의 미래에 scene s
이루어진 건 잘 없지만
그래도 그때만큼은 즐거웠지 나는
여전하길 비네
시간이 지난 뒤에도
아무렇지 않게
날았으면 해 저 위에
Look where we at 구름 위에 불안감들 비워내
잠시나마 여길 떠나 멀리 Warning!

걸어가자 천천히
넘어지지 않도록
조금 느리더라도 좋아
볼 게 많을 테니까

잠시 멈춰 서보자
돌아볼 수 있도록
괜찮아 잘했어
내가 뭐 어쩔 거야
세상은 운이야

날아가자 높이
많은 걸 볼수록 확실할 테니
멀리 놓을수록 가벼워져 갈 테니까

Warning! 떠나자
이대론 너도 나도 불안할 테니까
Warning! 나 혼자면 어때
가면 누구라도 있겠지 뭐

무서웠던 맘이 사라지기를
내일이 오지 않길 기도하던
나의 세상도

나아갈 거야 앞으로
우울을 밟고서

Worth it! Worth it! Worth it!

나아가자 높이
모든 걸 밟고 찬란한 우주로
멀리 쏘아 올린 작은 별을 다시 찾자

Worth it!
가보자 까짓 거 지금보단 나아질 테니까
Worth it!
물러서 있기엔
너무 아름다운 나이니까",2
